pitch,path,attach,release
33,basses-stc-rr2-a1.wav,0.0,0.6
45,basses-stc-rr2-a2.wav,0.0,0.6
57,basses-stc-rr2-a3.wav,0.0,0.6
24,basses-stc-rr2-c1.wav,0.0,0.6
36,basses-stc-rr2-c2.wav,0.0,0.6
48,basses-stc-rr2-c3.wav,0.0,0.6
60,basses-stc-rr2-c4.wav,0.0,0.6
27,basses-stc-rr2-d#1.wav,0.0,0.6
39,basses-stc-rr2-d#2.wav,0.0,0.6
51,basses-stc-rr2-d#3.wav,0.0,0.6
30,basses-stc-rr2-f#1.wav,0.0,0.6
42,basses-stc-rr2-f#2.wav,0.0,0.6
54,basses-stc-rr2-f#3.wav,0.0,0.6
