pitch,path,attach,release
34,tenortbn_stac_A#0_v3_rr2.wav,0.0,0.6
46,tenortbn_stac_A#1_v3_rr2.wav,0.0,0.6
58,tenortbn_stac_A#2_v3_rr2.wav,0.0,0.6
62,tenortbn_stac_D3_v3_rr2.wav,0.0,0.6
41,tenortbn_stac_F1_v3_rr2.wav,0.0,0.6
53,tenortbn_stac_F2_v3_rr2.wav,0.0,0.6
65,tenortbn_stac_F3_v3_rr2.wav,0.0,0.6
