pitch,path,attach,release
45,10_45.wav,0.0,0.6
40,11_40.wav,0.0,0.6
38,12_38.wav,0.0,0.6
86,2_86.wav,0.0,0.6
81,3_81.wav,0.0,0.6
79,4_79.wav,0.0,0.6
72,5_72.wav,0.0,0.6
65,6_65.wav,0.0,0.6
60,7_60.wav,0.0,0.6
57,8_57.wav,0.0,0.6
52,9_52.wav,0.0,0.6
