pitch,path,attach,release
58,3_Bb.wav,0.0,0.6
55,3_G.wav,0.0,0.6
70,4_Bb.wav,0.0,0.6
61,4_Db.wav,0.0,0.6
64,4_E-PB-loop.wav,0.0,0.6
67,4_G-PB-loop.wav,0.0,0.6
83,5_B.wav,0.0,0.6
73,5_Db.wav,0.0,0.6
76,5_E.wav,0.0,0.6
79,5_G.wav,0.0,0.6
