pitch,path,attach,release
46,MOHorn_mute_A#1_v2_1.wav,0.0,0.6
70,MOHorn_mute_A#3_v2_1.wav,0.0,0.6
60,MOHorn_mute_C3_v3_1.wav,0.0,0.6
63,MOHorn_mute_D#3_v2_1.wav,0.0,0.6
74,MOHorn_mute_D4_v1_1.wav,0.0,0.6
53,MOHorn_mute_F2_v2_1.wav,0.0,0.6
77,MOHorn_mute_F4_v1_1.wav,0.0,0.6
68,MOHorn_mute_G#3_v2_1.wav,0.0,0.6
