pitch,path,attack,release
69,LDFlute_susvib_A4_v1_1-PB-loop.wav,0.0,0.6
81,LDFlute_susvib_A5_v1_1-PB-loop.wav,0.0,0.6
93,LDFlute_susvib_A6_v1_1-PB-loop.wav,0.0,0.6
60,LDFlute_susvib_C4-PB-loop.wav,0.0,0.6
72,LDFlute_susvib_C5_v1_2-PB-loop.wav,0.0,0.6
84,LDFlute_susvib_C6_v1_1-PB-loop.wav,0.0,0.6
96,LDFlute_susvib_C7_v1_1-PB-loop.wav,0.0,0.6
64,LDFlute_susvib_E4-PB-loop.wav,0.0,0.6
76,LDFlute_susvib_E5_v1_2-PB-loop.wav,0.0,0.6
88,LDFlute_susvib_E6_v1_2-PB-loop.wav,0.0,0.6
