pitch,path,attach,release
60,Xylo_Medium_C4_ff_01_far.wav,0.0,0.6
72,Xylo_Medium_C5_ff_01_far.wav,0.0,0.6
84,Xylo_Medium_C6_ff_01_far.wav,0.0,0.6
96,Xylo_Medium_C7_ff_01_far.wav,0.0,0.6
55,Xylo_Medium_G3_ff_01_far.wav,0.0,0.6
67,Xylo_Medium_G4_ff_01_far.wav,0.0,0.6
79,Xylo_Medium_G5_ff_01_far.wav,0.0,0.6
91,Xylo_Medium_G6_ff_01_far.wav,0.0,0.6
