pitch,path,attack,release
57,3_A_f-PB.wav,0.0,0.6
59,3_B_f-PB.wav,0.0,0.6
53,3_F_f-PB.wav,0.0,0.6
55,3_G_f-PB.wav,0.0,0.6
69,4_A_f-PB-loop.wav,0.0,0.6
61,4_Db_f-PB.wav,0.0,0.6
65,4_F_f-PB.wav,0.0,0.6
83,5_B_f-PB.wav,0.0,0.6
77,5_F_f-PB.wav,0.0,0.6
79,5_G_f-PB.wav,0.0,0.6
87,6_Eb_f-PB.wav,0.0,0.6
