pitch,path,attack,release
58,oboe-a#3-PB-loop.wav,0.0,0.6
70,oboe-a#4-PB-loop.wav,0.0,0.6
82,oboe-a#5-PB-loop.wav,0.0,0.6
61,oboe-c#4-PB-loop.wav,0.0,0.6
73,oboe-c#5-PB-loop.wav,0.0,0.6
84,oboe-c6-PB-loop.wav,0.0,0.6
64,oboe-e4-PB-loop.wav,0.0,0.6
67,oboe-g4-PB-loop.wav,0.0,0.6
79,oboe-g5-PB-loop.wav,0.0,0.6
