pitch,path,attach,release
58,A#3-stac-PB.wav,0.0,0.6
70,A#4-stac-PB.wav,0.0,0.6
81,A5-stac-PB.wav,0.0,0.6
83,B5-stac-PB.wav,0.0,0.6
75,D#5-stac-PB.wav,0.0,0.6
74,D5-stac-PB.wav,0.0,0.6
52,E3-stac-PB.wav,0.0,0.6
66,F#4-stac-PB.wav,0.0,0.6
78,F#5-stac-PB.wav,0.0,0.6
65,F4-stac-PB.wav,0.0,0.6
77,F5-stac-PB.wav,0.0,0.6
56,G#3-stac-PB.wav,0.0,0.6
67,G4-stac-PB.wav,0.0,0.6
79,G5-stac-PB.wav,0.0,0.6
