pitch,path,attack,release
72,glock_medium_C5-PB.wav,0.0,0.6
84,glock_medium_C6-PB.wav,0.0,0.6
96,glock_medium_C7-PB.wav,0.0,0.6
67,glock_medium_G4-PB.wav,0.0,0.6
79,glock_medium_G5-PB.wav,0.0,0.6
91,glock_medium_G6-PB.wav,0.0,0.6
