pitch,path,attack,release
45,A1_4.wav,0.0,0.6
57,A2_4.wav,0.0,0.6
69,A3_4.wav,0.0,0.6
36,C1_4.wav,0.0,0.6
48,C2_4.wav,0.0,0.6
60,C3_4.wav,0.0,0.6
72,C4_4.wav,0.0,0.6
39,Eb1_4.wav,0.0,0.6
51,Eb2_4.wav,0.0,0.6
63,Eb3_4.wav,0.0,0.6
42,Gb1_4.wav,0.0,0.6
54,Gb2_4.wav,0.0,0.6
66,Gb3_4.wav,0.0,0.6
