pitch,path,attack,release
58,Oboe_Stacc_A#3_v3_rr2_Main.wav,0.0,0.6
70,Oboe_Stacc_A#4_v3_rr2_Main.wav,0.0,0.6
82,Oboe_Stacc_A#5_v3_rr2_Main.wav,0.0,0.6
62,Oboe_Stacc_D4_v3_rr2_Main.wav,0.0,0.6
74,Oboe_Stacc_D5_v3_rr2_Main.wav,0.0,0.6
86,Oboe_Stacc_D6_v3_rr1_Main.wav,0.0,0.6
65,Oboe_Stacc_F4_v3_rr2_Main.wav,0.0,0.6
77,Oboe_Stacc_F5_v3_rr2_Main.wav,0.0,0.6
89,Oboe_Stacc_F6_v3_rr2_Main.wav,0.0,0.6
