pitch,path,attach,release
44,2_Ab_t.wav,0.0,0.6
46,2_Bb_t-PB-loop.wav,0.0,0.6
36,2_C_t.wav,0.0,0.6
38,2_D_t.wav,0.0,0.6
40,2_E_t.wav,0.0,0.6
42,2_Gb_t.wav,0.0,0.6
56,3_Ab_t-PB-loop.wav,0.0,0.6
58,3_Bb_t.wav,0.0,0.6
48,3_C_t.wav,0.0,0.6
50,3_D_t.wav,0.0,0.6
52,3_E_t.wav,0.0,0.6
54,3_Gb_t-PB-loop.wav,0.0,0.6
60,4_C_t-PB-loop.wav,0.0,0.6
62,4_D_t-PB-loop.wav,0.0,0.6
64,4_E_t.wav,0.0,0.6
66,4_Gb_t.wav,0.0,0.6
