pitch,path,attach,release
60,c4-hard-PB.wav,0.0,2
84,c6-hard-PB.wav,0.0,2
96,c7-hard-PB.wav,0.0,2
64,e4-hard-PB.wav,0.0,2
76,e5-hard-PB.wav,0.0,2
88,e6-hard-PB.wav,0.0,2
100,e7-hard-PB.wav,0.0,2
68,g#4-hard-PB.wav,0.0,2
80,g#5-hard-PB.wav,0.0,2
104,g#7-hard-PB.wav,0.0,2
