pitch,path,attach,release
57,spic_A2_v2_RR2.wav,0.0,0.6
47,spic_B1_v2_RR2.wav,0.0,0.6
71,spic_B3_v2_RR2.wav,0.0,0.6
36,spic_C1_v2_RR2.wav,0.0,0.6
60,spic_C3_v2_RR2.wav,0.0,0.6
50,spic_D2_v2_RR2.wav,0.0,0.6
74,spic_D4_v2_RR2.wav,0.0,0.6
40,spic_E1_v2_RR2.wav,0.0,0.6
64,spic_E3_v2_RR2.wav,0.0,0.6
53,spic_F2_v2_RR2.wav,0.0,0.6
77,spic_F4_v2_RR2.wav,0.0,0.6
43,spic_G1_v2_RR2.wav,0.0,0.6
67,spic_G3_v2_RR2.wav,0.0,0.6
