pitch,path,attach,release
57,violas-piz-rr2-a3-PB.wav,0.0,0.6
69,violas-piz-rr2-a4-PB.wav,0.0,0.6
81,violas-piz-rr2-a5-PB.wav,0.0,0.6
48,violas-piz-rr2-c3-PB.wav,0.0,0.6
60,violas-piz-rr2-c4-PB.wav,0.0,0.6
72,violas-piz-rr2-c5-PB.wav,0.0,0.6
51,violas-piz-rr2-d#3-PB.wav,0.0,0.6
63,violas-piz-rr2-d#4-PB.wav,0.0,0.6
75,violas-piz-rr2-d#5-PB.wav,0.0,0.6
54,violas-piz-rr2-f#3-PB.wav,0.0,0.6
66,violas-piz-rr2-f#4-PB.wav,0.0,0.6
78,violas-piz-rr2-f#5-PB.wav,0.0,0.6
